"지역명","규모구분","연도","월","분양가격(㎡)"
"제주","전용면적 102㎡초과","2017","04","3830"
"서울","전체","2017","05","6400"
"서울","전용면적 60㎡이하","2017","05","6592"
"서울","전용면적 60㎡초과 85㎡이하","2017","05","6461"
"서울","전용면적 85㎡초과 102㎡이하","2017","05","6408"
"서울","전용면적 102㎡초과","2017","05","6675"
"인천","전체","2017","05","3291"
"인천","전용면적 60㎡이하","2017","05","3268"
"인천","전용면적 60㎡초과 85㎡이하","2017","05","3290"
"인천","전용면적 85㎡초과 102㎡이하","2017","05","3392"
"인천","전용면적 102㎡초과","2017","05","4256"
"경기","전체","2017","05","3474"
"경기","전용면적 60㎡이하","2017","05","3628"
"경기","전용면적 60㎡초과 85㎡이하","2017","05","3462"
"경기","전용면적 85㎡초과 102㎡이하","2017","05","3591"
"경기","전용면적 102㎡초과","2017","05","4045"
"부산","전체","2017","05","3549"
"부산","전용면적 60㎡이하","2017","05","3136"
"부산","전용면적 60㎡초과 85㎡이하","2017","05","3626"
"부산","전용면적 85㎡초과 102㎡이하","2017","05","3013"
"부산","전용면적 102㎡초과","2017","05","3928"
"대구","전체","2017","05","3179"
"대구","전용면적 60㎡이하","2017","05","3848"
"대구","전용면적 60㎡초과 85㎡이하","2017","05","3182"
"대구","전용면적 85㎡초과 102㎡이하","2017","05","3216"
"대구","전용면적 102㎡초과","2017","05","4712"
"광주","전체","2017","05","2890"
"광주","전용면적 60㎡이하","2017","05",""
"광주","전용면적 60㎡초과 85㎡이하","2017","05","2877"
"광주","전용면적 85㎡초과 102㎡이하","2017","05","2880"
"광주","전용면적 102㎡초과","2017","05","3358"
"대전","전체","2017","05","2739"
"대전","전용면적 60㎡이하","2017","05","2849"
"대전","전용면적 60㎡초과 85㎡이하","2017","05","2685"
"대전","전용면적 85㎡초과 102㎡이하","2017","05","2600"
"대전","전용면적 102㎡초과","2017","05","4328"
"울산","전체","2017","05","3578"
"울산","전용면적 60㎡이하","2017","05","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","05","3591"
"울산","전용면적 85㎡초과 102㎡이하","2017","05",""
"울산","전용면적 102㎡초과","2017","05","3137"
"세종","전체","2017","05","2729"
"세종","전용면적 60㎡이하","2017","05","2769"
"세종","전용면적 60㎡초과 85㎡이하","2017","05","2698"
"세종","전용면적 85㎡초과 102㎡이하","2017","05","2787"
"세종","전용면적 102㎡초과","2017","05","2713"
"강원","전체","2017","05","2084"
"강원","전용면적 60㎡이하","2017","05","2096"
"강원","전용면적 60㎡초과 85㎡이하","2017","05","2084"
"강원","전용면적 85㎡초과 102㎡이하","2017","05","2221"
"강원","전용면적 102㎡초과","2017","05","2282"
"충북","전체","2017","05","2050"
"충북","전용면적 60㎡이하","2017","05","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","05","2048"
"충북","전용면적 85㎡초과 102㎡이하","2017","05","2563"
"충북","전용면적 102㎡초과","2017","05","2564"
"충남","전체","2017","05","2222"
"충남","전용면적 60㎡이하","2017","05","2327"
"충남","전용면적 60㎡초과 85㎡이하","2017","05","2229"
"충남","전용면적 85㎡초과 102㎡이하","2017","05","2963"
"충남","전용면적 102㎡초과","2017","05","2758"
"전북","전체","2017","05","2130"
"전북","전용면적 60㎡이하","2017","05","2322"
"전북","전용면적 60㎡초과 85㎡이하","2017","05","2127"
"전북","전용면적 85㎡초과 102㎡이하","2017","05","2321"
"전북","전용면적 102㎡초과","2017","05","2373"
"전남","전체","2017","05","2165"
"전남","전용면적 60㎡이하","2017","05","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","05","2169"
"전남","전용면적 85㎡초과 102㎡이하","2017","05","2379"
"전남","전용면적 102㎡초과","2017","05","2307"
"경북","전체","2017","05","2363"
"경북","전용면적 60㎡이하","2017","05","2390"
"경북","전용면적 60㎡초과 85㎡이하","2017","05","2358"
"경북","전용면적 85㎡초과 102㎡이하","2017","05","2690"
"경북","전용면적 102㎡초과","2017","05","2667"
"경남","전체","2017","05","2418"
"경남","전용면적 60㎡이하","2017","05","2534"
"경남","전용면적 60㎡초과 85㎡이하","2017","05","2407"
"경남","전용면적 85㎡초과 102㎡이하","2017","05","2873"
"경남","전용면적 102㎡초과","2017","05","2661"
"제주","전체","2017","05","3459"
"제주","전용면적 60㎡이하","2017","05","4630"
"제주","전용면적 60㎡초과 85㎡이하","2017","05","3301"
"제주","전용면적 85㎡초과 102㎡이하","2017","05","4158"
"제주","전용면적 102㎡초과","2017","05","4800"
"서울","전체","2017","06","6667"
"서울","전용면적 60㎡이하","2017","06","6460"
"서울","전용면적 60㎡초과 85㎡이하","2017","06","6435"
"서울","전용면적 85㎡초과 102㎡이하","2017","06","7126"
"서울","전용면적 102㎡초과","2017","06","6949"
"인천","전체","2017","06","3326"
"인천","전용면적 60㎡이하","2017","06","3268"
"인천","전용면적 60㎡초과 85㎡이하","2017","06","3327"
"인천","전용면적 85㎡초과 102㎡이하","2017","06","3439"
"인천","전용면적 102㎡초과","2017","06","4055"
"경기","전체","2017","06","3489"
"경기","전용면적 60㎡이하","2017","06","3671"
"경기","전용면적 60㎡초과 85㎡이하","2017","06","3511"
"경기","전용면적 85㎡초과 102㎡이하","2017","06","3656"
"경기","전용면적 102㎡초과","2017","06","4052"
"부산","전체","2017","06","3616"
"부산","전용면적 60㎡이하","2017","06","3229"
"부산","전용면적 60㎡초과 85㎡이하","2017","06","3698"
"부산","전용면적 85㎡초과 102㎡이하","2017","06","3013"
"부산","전용면적 102㎡초과","2017","06","3818"
"대구","전체","2017","06","3246"
"대구","전용면적 60㎡이하","2017","06","3555"
"대구","전용면적 60㎡초과 85㎡이하","2017","06","3250"
"대구","전용면적 85㎡초과 102㎡이하","2017","06","3019"
"대구","전용면적 102㎡초과","2017","06","4712"
"광주","전체","2017","06","2912"
"광주","전용면적 60㎡이하","2017","06",""
"광주","전용면적 60㎡초과 85㎡이하","2017","06","2899"
"광주","전용면적 85㎡초과 102㎡이하","2017","06","2880"
"광주","전용면적 102㎡초과","2017","06","3358"
"대전","전체","2017","06","2739"
"대전","전용면적 60㎡이하","2017","06","2849"
"대전","전용면적 60㎡초과 85㎡이하","2017","06","2685"
"대전","전용면적 85㎡초과 102㎡이하","2017","06","2600"
"대전","전용면적 102㎡초과","2017","06","4328"
"울산","전체","2017","06","3582"
"울산","전용면적 60㎡이하","2017","06","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","06","3594"
"울산","전용면적 85㎡초과 102㎡이하","2017","06",""
"울산","전용면적 102㎡초과","2017","06","3137"
"세종","전체","2017","06","2733"
"세종","전용면적 60㎡이하","2017","06","2779"
"세종","전용면적 60㎡초과 85㎡이하","2017","06","2703"
"세종","전용면적 85㎡초과 102㎡이하","2017","06","2787"
"세종","전용면적 102㎡초과","2017","06","2713"
"강원","전체","2017","06","2131"
"강원","전용면적 60㎡이하","2017","06","2149"
"강원","전용면적 60㎡초과 85㎡이하","2017","06","2125"
"강원","전용면적 85㎡초과 102㎡이하","2017","06","2221"
"강원","전용면적 102㎡초과","2017","06","2400"
"충북","전체","2017","06","2043"
"충북","전용면적 60㎡이하","2017","06","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","06","2041"
"충북","전용면적 85㎡초과 102㎡이하","2017","06","2563"
"충북","전용면적 102㎡초과","2017","06","2500"
"충남","전체","2017","06","2274"
"충남","전용면적 60㎡이하","2017","06","2355"
"충남","전용면적 60㎡초과 85㎡이하","2017","06","2265"
"충남","전용면적 85㎡초과 102㎡이하","2017","06","2963"
"충남","전용면적 102㎡초과","2017","06","2560"
"전북","전체","2017","06","2201"
"전북","전용면적 60㎡이하","2017","06","2322"
"전북","전용면적 60㎡초과 85㎡이하","2017","06","2197"
"전북","전용면적 85㎡초과 102㎡이하","2017","06","2321"
"전북","전용면적 102㎡초과","2017","06","2373"
"전남","전체","2017","06","2147"
"전남","전용면적 60㎡이하","2017","06","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","06","2152"
"전남","전용면적 85㎡초과 102㎡이하","2017","06","2291"
"전남","전용면적 102㎡초과","2017","06","2197"
"경북","전체","2017","06","2383"
"경북","전용면적 60㎡이하","2017","06","2390"
"경북","전용면적 60㎡초과 85㎡이하","2017","06","2376"
"경북","전용면적 85㎡초과 102㎡이하","2017","06","2690"
"경북","전용면적 102㎡초과","2017","06","2674"
"경남","전체","2017","06","2444"
"경남","전용면적 60㎡이하","2017","06","2495"
"경남","전용면적 60㎡초과 85㎡이하","2017","06","2431"
"경남","전용면적 85㎡초과 102㎡이하","2017","06","3042"
"경남","전용면적 102㎡초과","2017","06","2811"
"제주","전체","2017","06","3274"
"제주","전용면적 60㎡이하","2017","06","4630"
"제주","전용면적 60㎡초과 85㎡이하","2017","06","3249"
"제주","전용면적 85㎡초과 102㎡이하","2017","06","4809"
"제주","전용면적 102㎡초과","2017","06","4800"
"서울","전체","2017","07","6573"
"서울","전용면적 60㎡이하","2017","07","6510"
"서울","전용면적 60㎡초과 85㎡이하","2017","07","6342"
"서울","전용면적 85㎡초과 102㎡이하","2017","07","7126"
"서울","전용면적 102㎡초과","2017","07","6734"
"인천","전체","2017","07","3322"
"인천","전용면적 60㎡이하","2017","07","3272"
"인천","전용면적 60㎡초과 85㎡이하","2017","07","3323"
"인천","전용면적 85㎡초과 102㎡이하","2017","07","3427"
"인천","전용면적 102㎡초과","2017","07","4518"
"경기","전체","2017","07","3629"
"경기","전용면적 60㎡이하","2017","07","3707"
"경기","전용면적 60㎡초과 85㎡이하","2017","07","3624"
"경기","전용면적 85㎡초과 102㎡이하","2017","07","3605"
"경기","전용면적 102㎡초과","2017","07","4065"
"부산","전체","2017","07","3614"
"부산","전용면적 60㎡이하","2017","07","3277"
"부산","전용면적 60㎡초과 85㎡이하","2017","07","3718"
"부산","전용면적 85㎡초과 102㎡이하","2017","07","3492"
"부산","전용면적 102㎡초과","2017","07","3378"
"대구","전체","2017","07","3870"
"대구","전용면적 60㎡이하","2017","07","3555"
"대구","전용면적 60㎡초과 85㎡이하","2017","07","3887"
"대구","전용면적 85㎡초과 102㎡이하","2017","07",""
"대구","전용면적 102㎡초과","2017","07","4712"
"광주","전체","2017","07","2894"
"광주","전용면적 60㎡이하","2017","07",""
"광주","전용면적 60㎡초과 85㎡이하","2017","07","2881"
"광주","전용면적 85㎡초과 102㎡이하","2017","07","2880"
"광주","전용면적 102㎡초과","2017","07","3358"
"대전","전체","2017","07","2738"
"대전","전용면적 60㎡이하","2017","07","2849"
"대전","전용면적 60㎡초과 85㎡이하","2017","07","2699"
"대전","전용면적 85㎡초과 102㎡이하","2017","07","2834"
"대전","전용면적 102㎡초과","2017","07","4328"
"울산","전체","2017","07","3582"
"울산","전용면적 60㎡이하","2017","07","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","07","3594"
"울산","전용면적 85㎡초과 102㎡이하","2017","07",""
"울산","전용면적 102㎡초과","2017","07","3137"
"세종","전체","2017","07","2733"
"세종","전용면적 60㎡이하","2017","07","2779"
"세종","전용면적 60㎡초과 85㎡이하","2017","07","2703"
"세종","전용면적 85㎡초과 102㎡이하","2017","07","2787"
"세종","전용면적 102㎡초과","2017","07","2713"
"강원","전체","2017","07","2146"
"강원","전용면적 60㎡이하","2017","07","2167"
"강원","전용면적 60㎡초과 85㎡이하","2017","07","2141"
"강원","전용면적 85㎡초과 102㎡이하","2017","07","2221"
"강원","전용면적 102㎡초과","2017","07","2401"
"충북","전체","2017","07","2043"
"충북","전용면적 60㎡이하","2017","07","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","07","2041"
"충북","전용면적 85㎡초과 102㎡이하","2017","07","2563"
"충북","전용면적 102㎡초과","2017","07","2500"
"충남","전체","2017","07","2275"
"충남","전용면적 60㎡이하","2017","07","2355"
"충남","전용면적 60㎡초과 85㎡이하","2017","07","2267"
"충남","전용면적 85㎡초과 102㎡이하","2017","07","2963"
"충남","전용면적 102㎡초과","2017","07","2560"
"전북","전체","2017","07","2195"
"전북","전용면적 60㎡이하","2017","07","2374"
"전북","전용면적 60㎡초과 85㎡이하","2017","07","2194"
"전북","전용면적 85㎡초과 102㎡이하","2017","07","2456"
"전북","전용면적 102㎡초과","2017","07","2281"
"전남","전체","2017","07","2147"
"전남","전용면적 60㎡이하","2017","07","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","07","2153"
"전남","전용면적 85㎡초과 102㎡이하","2017","07","2291"
"전남","전용면적 102㎡초과","2017","07","2197"
"경북","전체","2017","07","2382"
"경북","전용면적 60㎡이하","2017","07","2390"
"경북","전용면적 60㎡초과 85㎡이하","2017","07","2376"
"경북","전용면적 85㎡초과 102㎡이하","2017","07","2690"
"경북","전용면적 102㎡초과","2017","07","2674"
"경남","전체","2017","07","2465"
"경남","전용면적 60㎡이하","2017","07","2562"
"경남","전용면적 60㎡초과 85㎡이하","2017","07","2450"
"경남","전용면적 85㎡초과 102㎡이하","2017","07","3042"
"경남","전용면적 102㎡초과","2017","07","2826"
"제주","전체","2017","07","3335"
"제주","전용면적 60㎡이하","2017","07","5152"
"제주","전용면적 60㎡초과 85㎡이하","2017","07","3270"
"제주","전용면적 85㎡초과 102㎡이하","2017","07","4809"
"제주","전용면적 102㎡초과","2017","07","4800"
"서울","전체","2017","08","6172"
"서울","전용면적 60㎡이하","2017","08","6371"
"서울","전용면적 60㎡초과 85㎡이하","2017","08","5948"
"서울","전용면적 85㎡초과 102㎡이하","2017","08","7067"
"서울","전용면적 102㎡초과","2017","08","6254"
"인천","전체","2017","08","3273"
"인천","전용면적 60㎡이하","2017","08","3209"
"인천","전용면적 60㎡초과 85㎡이하","2017","08","3276"
"인천","전용면적 85㎡초과 102㎡이하","2017","08","3427"
"인천","전용면적 102㎡초과","2017","08","4986"
"경기","전체","2017","08","3641"
"경기","전용면적 60㎡이하","2017","08","3858"
"경기","전용면적 60㎡초과 85㎡이하","2017","08","3623"
"경기","전용면적 85㎡초과 102㎡이하","2017","08","3694"
"경기","전용면적 102㎡초과","2017","08","4037"
"부산","전체","2017","08","3589"
"부산","전용면적 60㎡이하","2017","08","3457"
"부산","전용면적 60㎡초과 85㎡이하","2017","08","3639"
"부산","전용면적 85㎡초과 102㎡이하","2017","08","3455"
"부산","전용면적 102㎡초과","2017","08","3642"
"대구","전체","2017","08","3994"
"대구","전용면적 60㎡이하","2017","08","3262"
"대구","전용면적 60㎡초과 85㎡이하","2017","08","3993"
"대구","전용면적 85㎡초과 102㎡이하","2017","08",""
"대구","전용면적 102㎡초과","2017","08","4712"
"광주","전체","2017","08","2903"
"광주","전용면적 60㎡이하","2017","08",""
"광주","전용면적 60㎡초과 85㎡이하","2017","08","2890"
"광주","전용면적 85㎡초과 102㎡이하","2017","08","2880"
"광주","전용면적 102㎡초과","2017","08","3358"
"대전","전체","2017","08","2738"
"대전","전용면적 60㎡이하","2017","08","2849"
"대전","전용면적 60㎡초과 85㎡이하","2017","08","2699"
"대전","전용면적 85㎡초과 102㎡이하","2017","08","2834"
"대전","전용면적 102㎡초과","2017","08","4328"
"울산","전체","2017","08","3582"
"울산","전용면적 60㎡이하","2017","08","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","08","3594"
"울산","전용면적 85㎡초과 102㎡이하","2017","08",""
"울산","전용면적 102㎡초과","2017","08","3137"
"세종","전체","2017","08","2734"
"세종","전용면적 60㎡이하","2017","08","2779"
"세종","전용면적 60㎡초과 85㎡이하","2017","08","2703"
"세종","전용면적 85㎡초과 102㎡이하","2017","08","2787"
"세종","전용면적 102㎡초과","2017","08","2719"
"강원","전체","2017","08","2268"
"강원","전용면적 60㎡이하","2017","08","2242"
"강원","전용면적 60㎡초과 85㎡이하","2017","08","2269"
"강원","전용면적 85㎡초과 102㎡이하","2017","08","2221"
"강원","전용면적 102㎡초과","2017","08","2401"
"충북","전체","2017","08","2050"
"충북","전용면적 60㎡이하","2017","08","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","08","2048"
"충북","전용면적 85㎡초과 102㎡이하","2017","08","2563"
"충북","전용면적 102㎡초과","2017","08","2500"
"충남","전체","2017","08","2257"
"충남","전용면적 60㎡이하","2017","08","2328"
"충남","전용면적 60㎡초과 85㎡이하","2017","08","2269"
"충남","전용면적 85㎡초과 102㎡이하","2017","08","2963"
"충남","전용면적 102㎡초과","2017","08","2623"
"전북","전체","2017","08","2209"
"전북","전용면적 60㎡이하","2017","08","2352"
"전북","전용면적 60㎡초과 85㎡이하","2017","08","2211"
"전북","전용면적 85㎡초과 102㎡이하","2017","08","2456"
"전북","전용면적 102㎡초과","2017","08","2281"
"전남","전체","2017","08","2214"
"전남","전용면적 60㎡이하","2017","08","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","08","2221"
"전남","전용면적 85㎡초과 102㎡이하","2017","08","2291"
"전남","전용면적 102㎡초과","2017","08","2197"
"경북","전체","2017","08","2441"
"경북","전용면적 60㎡이하","2017","08","2506"
"경북","전용면적 60㎡초과 85㎡이하","2017","08","2426"
"경북","전용면적 85㎡초과 102㎡이하","2017","08","2867"
"경북","전용면적 102㎡초과","2017","08","2624"
"경남","전체","2017","08","2515"
"경남","전용면적 60㎡이하","2017","08","2623"
"경남","전용면적 60㎡초과 85㎡이하","2017","08","2499"
"경남","전용면적 85㎡초과 102㎡이하","2017","08","3042"
"경남","전용면적 102㎡초과","2017","08","2868"
"제주","전체","2017","08","3335"
"제주","전용면적 60㎡이하","2017","08","5152"
"제주","전용면적 60㎡초과 85㎡이하","2017","08","3270"
"제주","전용면적 85㎡초과 102㎡이하","2017","08","4809"
"제주","전용면적 102㎡초과","2017","08","4800"
"서울","전체","2017","09","6507"
"서울","전용면적 60㎡이하","2017","09","6767"
"서울","전용면적 60㎡초과 85㎡이하","2017","09","5938"
"서울","전용면적 85㎡초과 102㎡이하","2017","09","7887"
"서울","전용면적 102㎡초과","2017","09","6689"
"인천","전체","2017","09","3302"
"인천","전용면적 60㎡이하","2017","09","3330"
"인천","전용면적 60㎡초과 85㎡이하","2017","09","3307"
"인천","전용면적 85㎡초과 102㎡이하","2017","09","3478"
"인천","전용면적 102㎡초과","2017","09","4986"
"경기","전체","2017","09","3628"
"경기","전용면적 60㎡이하","2017","09","3902"
"경기","전용면적 60㎡초과 85㎡이하","2017","09","3601"
"경기","전용면적 85㎡초과 102㎡이하","2017","09","3696"
"경기","전용면적 102㎡초과","2017","09","4045"
"부산","전체","2017","09","3594"
"부산","전용면적 60㎡이하","2017","09","3467"
"부산","전용면적 60㎡초과 85㎡이하","2017","09","3558"
"부산","전용면적 85㎡초과 102㎡이하","2017","09","3442"
"부산","전용면적 102㎡초과","2017","09","3636"
"대구","전체","2017","09","3839"
"대구","전용면적 60㎡이하","2017","09","3454"
"대구","전용면적 60㎡초과 85㎡이하","2017","09","3824"
"대구","전용면적 85㎡초과 102㎡이하","2017","09",""
"대구","전용면적 102㎡초과","2017","09","4073"
"광주","전체","2017","09","2945"
"광주","전용면적 60㎡이하","2017","09",""
"광주","전용면적 60㎡초과 85㎡이하","2017","09","2935"
"광주","전용면적 85㎡초과 102㎡이하","2017","09","2880"
"광주","전용면적 102㎡초과","2017","09","3037"
"대전","전체","2017","09","2894"
"대전","전용면적 60㎡이하","2017","09","3019"
"대전","전용면적 60㎡초과 85㎡이하","2017","09","2857"
"대전","전용면적 85㎡초과 102㎡이하","2017","09","2834"
"대전","전용면적 102㎡초과","2017","09","4328"
"울산","전체","2017","09","3582"
"울산","전용면적 60㎡이하","2017","09","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","09","3594"
"울산","전용면적 85㎡초과 102㎡이하","2017","09",""
"울산","전용면적 102㎡초과","2017","09","3137"
"세종","전체","2017","09","2758"
"세종","전용면적 60㎡이하","2017","09","2803"
"세종","전용면적 60㎡초과 85㎡이하","2017","09","2684"
"세종","전용면적 85㎡초과 102㎡이하","2017","09","2796"
"세종","전용면적 102㎡초과","2017","09","2799"
"강원","전체","2017","09","2235"
"강원","전용면적 60㎡이하","2017","09","2237"
"강원","전용면적 60㎡초과 85㎡이하","2017","09","2225"
"강원","전용면적 85㎡초과 102㎡이하","2017","09","2221"
"강원","전용면적 102㎡초과","2017","09","2319"
"충북","전체","2017","09","2054"
"충북","전용면적 60㎡이하","2017","09","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","09","2053"
"충북","전용면적 85㎡초과 102㎡이하","2017","09","2563"
"충북","전용면적 102㎡초과","2017","09","2500"
"충남","전체","2017","09","2257"
"충남","전용면적 60㎡이하","2017","09","2328"
"충남","전용면적 60㎡초과 85㎡이하","2017","09","2269"
"충남","전용면적 85㎡초과 102㎡이하","2017","09","2963"
"충남","전용면적 102㎡초과","2017","09","2623"
"전북","전체","2017","09","2219"
"전북","전용면적 60㎡이하","2017","09","2294"
"전북","전용면적 60㎡초과 85㎡이하","2017","09","2219"
"전북","전용면적 85㎡초과 102㎡이하","2017","09",""
"전북","전용면적 102㎡초과","2017","09","2138"
"전남","전체","2017","09","2214"
"전남","전용면적 60㎡이하","2017","09","2151"
"전남","전용면적 60㎡초과 85㎡이하","2017","09","2221"
"전남","전용면적 85㎡초과 102㎡이하","2017","09","2291"
"전남","전용면적 102㎡초과","2017","09","2197"
"경북","전체","2017","09","2429"
"경북","전용면적 60㎡이하","2017","09","2488"
"경북","전용면적 60㎡초과 85㎡이하","2017","09","2413"
"경북","전용면적 85㎡초과 102㎡이하","2017","09","2867"
"경북","전용면적 102㎡초과","2017","09","2969"
"경남","전체","2017","09","2510"
"경남","전용면적 60㎡이하","2017","09","2623"
"경남","전용면적 60㎡초과 85㎡이하","2017","09","2494"
"경남","전용면적 85㎡초과 102㎡이하","2017","09","3983"
"경남","전용면적 102㎡초과","2017","09","3148"
"제주","전체","2017","09","3222"
"제주","전용면적 60㎡이하","2017","09","5380"
"제주","전용면적 60㎡초과 85㎡이하","2017","09","3150"
"제주","전용면적 85㎡초과 102㎡이하","2017","09",""
"제주","전용면적 102㎡초과","2017","09",""
"서울","전체","2017","10","6578"
"서울","전용면적 60㎡이하","2017","10","6815"
"서울","전용면적 60㎡초과 85㎡이하","2017","10","5934"
"서울","전용면적 85㎡초과 102㎡이하","2017","10","7274"
"서울","전용면적 102㎡초과","2017","10","6559"
"인천","전체","2017","10","3300"
"인천","전용면적 60㎡이하","2017","10","3330"
"인천","전용면적 60㎡초과 85㎡이하","2017","10","3306"
"인천","전용면적 85㎡초과 102㎡이하","2017","10","3445"
"인천","전용면적 102㎡초과","2017","10","4835"
"경기","전체","2017","10","3625"
"경기","전용면적 60㎡이하","2017","10","3829"
"경기","전용면적 60㎡초과 85㎡이하","2017","10","3574"
"경기","전용면적 85㎡초과 102㎡이하","2017","10","3769"
"경기","전용면적 102㎡초과","2017","10","4009"
"부산","전체","2017","10","3723"
"부산","전용면적 60㎡이하","2017","10","3587"
"부산","전용면적 60㎡초과 85㎡이하","2017","10","3735"
"부산","전용면적 85㎡초과 102㎡이하","2017","10","3454"
"부산","전용면적 102㎡초과","2017","10","3549"
"대구","전체","2017","10","3839"
"대구","전용면적 60㎡이하","2017","10","3454"
"대구","전용면적 60㎡초과 85㎡이하","2017","10","3824"
"대구","전용면적 85㎡초과 102㎡이하","2017","10",""
"대구","전용면적 102㎡초과","2017","10","4073"
"광주","전체","2017","10","2912"
"광주","전용면적 60㎡이하","2017","10","2776"
"광주","전용면적 60㎡초과 85㎡이하","2017","10","2906"
"광주","전용면적 85㎡초과 102㎡이하","2017","10","2880"
"광주","전용면적 102㎡초과","2017","10","3016"
"대전","전체","2017","10","2729"
"대전","전용면적 60㎡이하","2017","10","2729"
"대전","전용면적 60㎡초과 85㎡이하","2017","10","2715"
"대전","전용면적 85㎡초과 102㎡이하","2017","10","3067"
"대전","전용면적 102㎡초과","2017","10",""
"울산","전체","2017","10","3385"
"울산","전용면적 60㎡이하","2017","10","2904"
"울산","전용면적 60㎡초과 85㎡이하","2017","10","3388"
"울산","전용면적 85㎡초과 102㎡이하","2017","10",""
"울산","전용면적 102㎡초과","2017","10","2761"
"세종","전체","2017","10","2759"
"세종","전용면적 60㎡이하","2017","10","2760"
"세종","전용면적 60㎡초과 85㎡이하","2017","10","2723"
"세종","전용면적 85㎡초과 102㎡이하","2017","10","2790"
"세종","전용면적 102㎡초과","2017","10","2787"
"강원","전체","2017","10","2279"
"강원","전용면적 60㎡이하","2017","10","2225"
"강원","전용면적 60㎡초과 85㎡이하","2017","10","2266"
"강원","전용면적 85㎡초과 102㎡이하","2017","10","2012"
"강원","전용면적 102㎡초과","2017","10","2392"
"충북","전체","2017","10","2060"
"충북","전용면적 60㎡이하","2017","10","2162"
"충북","전용면적 60㎡초과 85㎡이하","2017","10","2058"
"충북","전용면적 85㎡초과 102㎡이하","2017","10","2563"
"충북","전용면적 102㎡초과","2017","10","2500"
"충남","전체","2017","10","2283"
"충남","전용면적 60㎡이하","2017","10","2402"
"충남","전용면적 60㎡초과 85㎡이하","2017","10","2298"
"충남","전용면적 85㎡초과 102㎡이하","2017","10","2963"
"충남","전용면적 102㎡초과","2017","10","2623"
"전북","전체","2017","10","2182"
"전북","전용면적 60㎡이하","2017","10","2259"
"전북","전용면적 60㎡초과 85㎡이하","2017","10","2173"
"전북","전용면적 85㎡초과 102㎡이하","2017","10",""
"전북","전용면적 102㎡초과","2017","10","2138"
"전남","전체","2017","10","2305"
"전남","전용면적 60㎡이하","2017","10","2405"
"전남","전용면적 60㎡초과 85㎡이하","2017","10","2264"
"전남","전용면적 85㎡초과 102㎡이하","2017","10","2291"
"전남","전용면적 102㎡초과","2017","10","2395"
"경북","전체","2017","10","2367"
"경북","전용면적 60㎡이하","2017","10","2363"
"경북","전용면적 60㎡초과 85㎡이하","2017","10","2356"
"경북","전용면적 85㎡초과 102㎡이하","2017","10","2867"
"경북","전용면적 102㎡초과","2017","10","2969"
"경남","전체","2017","10","2436"
"경남","전용면적 60㎡이하","2017","10","2582"
"경남","전용면적 60㎡초과 85㎡이하","2017","10","2414"
"경남","전용면적 85㎡초과 102㎡이하","2017","10","2971"
"경남","전용면적 102㎡초과","2017","10","2984"
"제주","전체","2017","10","3222"
"제주","전용면적 60㎡이하","2017","10","5380"
"제주","전용면적 60㎡초과 85㎡이하","2017","10","3150"
"제주","전용면적 85㎡초과 102㎡이하","2017","10",""
"제주","전용면적 102㎡초과","2017","10",""
"서울","전체","2017","11","6657"
"서울","전용면적 60㎡이하","2017","11","6931"
"서울","전용면적 60㎡초과 85㎡이하","2017","11","5899"
"서울","전용면적 85㎡초과 102㎡이하","2017","11","7311"
"서울","전용면적 102㎡초과","2017","11","6880"
"인천","전체","2017","11","3300"
"인천","전용면적 60㎡이하","2017","11","3330"
"인천","전용면적 60㎡초과 85㎡이하","2017","11","3306"
"인천","전용면적 85㎡초과 102㎡이하","2017","11","3445"
"인천","전용면적 102㎡초과","2017","11","4835"
"경기","전체","2017","11","3557"
"경기","전용면적 60㎡이하","2017","11","3726"
"경기","전용면적 60㎡초과 85㎡이하","2017","11","3527"
"경기","전용면적 85㎡초과 102㎡이하","2017","11","3647"
"경기","전용면적 102㎡초과","2017","11","4027"
"부산","전체","2017","11","3820"
"부산","전용면적 60㎡이하","2017","11","3720"
"부산","전용면적 60㎡초과 85㎡이하","2017","11","3778"
"부산","전용면적 85㎡초과 102㎡이하","2017","11","3714"
"부산","전용면적 102㎡초과","2017","11","3883"
"대구","전체","2017","11","3658"
"대구","전용면적 60㎡이하","2017","11","3466"
"대구","전용면적 60㎡초과 85㎡이하","2017","11","3654"
"대구","전용면적 85㎡초과 102㎡이하","2017","11",""
"대구","전용면적 102㎡초과","2017","11","3777"
"광주","전체","2017","11","2895"
"광주","전용면적 60㎡이하","2017","11","2776"
"광주","전용면적 60㎡초과 85㎡이하","2017","11","2888"
